Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
ecoli,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,302.0,34.0,24.0,10.0,0.0,70.58823529411765,29.41176470588235,0.0,0.591346153846154,0.07695193139627846,0.24962133369538395,41.851050408502346,82.25795187932538,76.62014873087304,3253.270115205631,-3176.649966474758,2.2535337862021483,95.6844151531068,-93.43088136690464,44.755178600597425,1.3163287823705125,2003.2279384936737,0.8571428571428571,12.0,0.1,2.0,0.9,18.0,0.14285714285714285,2.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7571428571428571,0.9321428571428572,0.8399570354457572,0.7058823529411765,0.10048889582358142,0.8995111041764186,0.29411764705882354,0.6969696969696969,0.7058823529411765,0.6869312318228726,0.6064842594735043,0.8669589802101211,0.6519046264311243,0.5359990886306676,0.7058823529411765,0.003,0.001,0.01,0.0,10.0,0.0,14758.0,29582.0,4658.0,85.29411764705883,16.91176470588235,'Number of leaves: 20\nSize of the tree: 39\n',39.0,20.0,20.0
ecoli,2,6,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,302.0,34.0,29.0,5.0,0.0,85.29411764705883,14.705882352941176,0.0,0.8011695906432746,0.041979694770470165,0.1644425204698708,22.76938031034379,54.02548384306607,77.20346242343996,2155.658830562323,-2078.4553681388834,2.2706900712776457,63.40173031065656,-61.131040239378926,58.825861853439356,1.7301724074540987,2635.19502999207,1.0,14.0,0.0,0.0,1.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8529411764705882,0.025692499221910987,0.974307500778089,0.14705882352941177,0.8453781512605042,0.8529411764705882,0.8413273001508295,0.8212640692117903,0.9453809806750985,0.8205590257493371,0.6982905982905983,0.8529411764705882,0.011,0.001,0.01,0.0,10.0,0.0,19590.0,29582.0,4658.0,94.11764705882354,14.705882352941176,'Number of leaves: 28\nSize of the tree: 55\n',55.0,28.0,28.0
ecoli,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,303.0,33.0,26.0,7.0,0.0,78.78787878787878,21.21212121212121,0.0,0.7027027027027026,0.06071443089024564,0.23038388514196337,33.24151529616383,76.49053035849185,70.08066805842574,5385.411158126599,-5315.330490068173,2.1236566078310832,163.19427751898783,-161.07062091115677,48.20722694473937,1.460825058931496,2144.8913837367622,0.9285714285714286,13.0,0.10526315789473684,2.0,0.8947368421052632,17.0,0.07142857142857142,1.0,0.8666666666666667,0.9285714285714286,0.896551724137931,0.8171869346823522,0.9154135338345865,0.8445887445887446,0.7878787878787878,0.07782166271130618,0.9221783372886939,0.21212121212121213,0.8133838383838383,0.7878787878787878,0.7702542668059911,0.7190298015059333,0.8432827128161126,0.6803798858146685,0.7193103448275863,0.7878787878787878,0.006,0.001,0.0,0.0,0.0,0.0,18382.0,29675.0,4565.0,78.78787878787878,16.666666666666668,'Number of leaves: 26\nSize of the tree: 51\n',51.0,26.0,26.0
ecoli,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,303.0,33.0,25.0,8.0,0.0,75.75757575757575,24.242424242424242,0.0,0.6571428571428571,0.06396598780544621,0.23778195427871018,34.8359210850249,78.47643796069467,74.48338866488578,5383.139192010478,-5308.655803345592,2.2570723837844175,163.12543006092358,-160.86835767713916,44.66540258327526,1.3534970479780382,1999.483673356405,1.0,14.0,0.10526315789473684,2.0,0.8947368421052632,17.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.8848133909712856,0.9511278195488722,0.8839285714285714,0.7575757575757576,0.08290333381077482,0.9170966661892253,0.24242424242424243,0.726010101010101,0.7575757575757576,0.7336219336219336,0.6794567301560236,0.8558925950033027,0.6710874983602256,0.5587301587301587,0.7575757575757576,0.006,0.001,0.0,0.0,0.0,0.0,18986.0,29675.0,4565.0,81.81818181818181,14.772727272727273,'Number of leaves: 27\nSize of the tree: 53\n',53.0,27.0,27.0
ecoli,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,303.0,33.0,28.0,5.0,0.0,84.84848484848484,15.151515151515152,0.0,0.7870967741935484,0.044216577041004526,0.18612456207234432,24.189484550737166,61.73997636224031,73.36417200778347,4299.480894424652,-4226.116722416869,2.2231567275085897,130.28729983105006,-128.06414310354148,53.3196726220991,1.6157476552151242,2383.0668832085266,1.0,14.0,0.05263157894736842,1.0,0.9473684210526315,18.0,0.0,0.0,0.9333333333333333,1.0,0.9655172413793104,0.9403246919632545,0.9473684210526315,0.9333333333333333,0.8484848484848485,0.043677522251376236,0.9563224777486238,0.15151515151515152,0.8727272727272728,0.8484848484848485,0.8326773481945896,0.8197857001163047,0.8845727221279004,0.8054484236302418,0.6507343550446998,0.8484848484848485,0.004,0.0,0.01,0.0,10.0,0.0,20194.0,29675.0,4565.0,87.87878787878788,14.393939393939394,'Number of leaves: 29\nSize of the tree: 57\n',57.0,29.0,29.0
ecoli,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,303.0,33.0,28.0,5.0,0.0,84.84848484848484,15.151515151515152,0.0,0.7862694300518135,0.0449634867662424,0.1675559978700464,24.60793305862928,55.60527221263627,72.04224391289611,2158.896616576739,-2086.8543726638427,2.183098300390791,65.4211095932345,-63.238011292843716,55.97237313105149,1.6961325191227725,2497.5160410229073,1.0,14.0,0.0,0.0,1.0,19.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8484848484848485,0.039913419913419915,0.9600865800865801,0.15151515151515152,0.7924701561065197,0.8484848484848485,0.8092890628775796,0.7932855197117662,0.9387068845133362,0.844536271808999,0.7060074428495481,0.8484848484848485,0.003,0.0,0.0,0.01,0.0,10.0,15362.0,29675.0,4565.0,90.9090909090909,16.666666666666668,'Number of leaves: 21\nSize of the tree: 41\n',41.0,21.0,21.0
ecoli,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,302.0,34.0,25.0,9.0,0.0,73.52941176470588,26.470588235294116,0.0,0.6408450704225354,0.07207676538171892,0.24057466543880138,39.47975092234987,79.91538065763497,74.4289954860622,4318.460158125583,-4244.0311626395205,2.189088102531241,127.01353406251714,-124.8244459599859,47.585401936533444,1.3995706451921601,2123.706155084778,0.8666666666666667,13.0,0.05263157894736842,1.0,0.9473684210526315,18.0,0.13333333333333333,2.0,0.9285714285714286,0.8666666666666667,0.896551724137931,0.821271097469555,0.9070175438596492,0.8635854341736695,0.7352941176470589,0.055531905744754036,0.9444680942552459,0.2647058823529412,0.7677521008403362,0.7352941176470589,0.7363405132167808,0.6803438197898702,0.8896444595684614,0.7124093755149119,0.5594781974092319,0.7352941176470589,0.004,0.0,0.0,0.0,0.0,0.0,17174.0,29582.0,4658.0,82.3529411764706,14.705882352941176,'Number of leaves: 24\nSize of the tree: 47\n',47.0,24.0,24.0
ecoli,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,302.0,34.0,27.0,7.0,0.0,79.41176470588235,20.58823529411765,0.0,0.7118644067796611,0.057275670071950356,0.2132260034491421,31.37251202070192,70.83055566413792,74.4289954860622,4308.166986082093,-4233.737990596031,2.189088102531241,126.71079370829685,-124.5217056057656,49.051871924895956,1.4427021154381163,2189.1537758632326,0.9333333333333333,14.0,0.05263157894736842,1.0,0.9473684210526315,18.0,0.06666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8807017543859649,0.9333333333333333,0.9049673202614379,0.7941176470588235,0.055088193777208395,0.9449118062227915,0.20588235294117646,0.75,0.7941176470588235,0.7670932009167304,0.7235920999621316,0.8995382108782211,0.7467128027681662,0.5273088023088023,0.7941176470588235,0.003,0.0,0.0,0.01,0.0,10.0,14758.0,29582.0,4658.0,85.29411764705883,15.808823529411764,'Number of leaves: 20\nSize of the tree: 39\n',39.0,20.0,20.0
ecoli,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,302.0,34.0,28.0,6.0,0.0,82.3529411764706,17.647058823529413,0.0,0.7545126353790613,0.051376319758672684,0.19975017309202323,28.141167221328313,66.35408217220731,74.4289954860622,3235.6614007508106,-3161.232405264748,2.189088102531241,95.16651178678855,-92.9774236842573,51.881587739453984,1.5259290511604113,2315.4421888629313,1.0,15.0,0.0,0.0,1.0,19.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8235294117647058,0.029785046202389004,0.9702149537976109,0.17647058823529413,0.8431372549019607,0.8235294117647058,0.8210784313725491,0.8026454329489751,0.9194842376605815,0.7819506233866095,0.6194444444444445,0.8235294117647058,0.004,0.0,0.0,0.0,0.0,0.0,17174.0,29582.0,4658.0,88.23529411764706,15.073529411764707,'Number of leaves: 24\nSize of the tree: 47\n',47.0,24.0,24.0
ecoli,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,302.0,34.0,27.0,7.0,0.0,79.41176470588235,20.58823529411765,0.0,0.7122128174123337,0.05638001080122188,0.21870468734611623,30.674683899593692,72.10087860058754,75.29822063598569,6447.043108889638,-6371.744888253652,2.214653548117226,189.61891496734228,-187.40426141922507,52.88524850192635,1.5554484853507748,2363.2195835807397,1.0,14.0,0.1,2.0,0.9,18.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.8874119674649423,0.9285714285714286,0.8482142857142857,0.7941176470588235,0.07010681593592344,0.9298931840640766,0.20588235294117646,0.7712418300653594,0.7941176470588235,0.774163783160323,0.729261291254993,0.8421917258282623,0.683826962157412,0.7094771241830065,0.7941176470588235,0.004,0.0,0.01,0.0,10.0,0.0,22006.0,29582.0,4658.0,82.3529411764706,13.602941176470589,'Number of leaves: 32\nSize of the tree: 63\n',63.0,32.0,32.0
ecoli,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,302.0,34.0,29.0,5.0,0.0,85.29411764705883,14.705882352941176,0.0,0.7961630695443643,0.044451443013213965,0.18227201129087622,24.175346200169006,60.06426659032792,76.62014873087304,2164.293426642167,-2087.673277911294,2.2535337862021483,63.655689018887266,-61.40215523268512,55.00153297422884,1.6176921463008482,2461.851588108409,1.0,14.0,0.05,1.0,0.95,19.0,0.0,0.0,0.9333333333333333,1.0,0.9655172413793104,0.941629792788369,0.9732142857142857,0.9289115646258503,0.8529411764705882,0.04370156550683934,0.9562984344931607,0.14705882352941177,0.8352941176470587,0.8529411764705882,0.8378511279119798,0.8097110169684443,0.930667463663787,0.7808308617564673,0.6640761058864507,0.8529411764705882,0.004,0.0,0.0,0.0,0.0,0.0,17174.0,29582.0,4658.0,88.23529411764706,16.176470588235293,'Number of leaves: 24\nSize of the tree: 47\n',47.0,24.0,24.0
ecoli,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,302.0,34.0,25.0,9.0,0.0,73.52941176470588,26.470588235294116,0.0,0.6378698224852071,0.07303672104974308,0.25232299776052786,39.58385601564687,82.82576582969664,80.4869663727977,6460.986042947167,-6380.49907657437,2.367263716846991,190.02900126315197,-187.66173754630498,44.085232087397884,1.2966244731587613,1983.8687168677916,0.9285714285714286,13.0,0.05,1.0,0.95,19.0,0.07142857142857142,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8785714285714286,0.9392857142857143,0.891656662665066,0.7352941176470589,0.0693891591461604,0.9306108408538395,0.2647058823529412,0.6944444444444444,0.7352941176470589,0.7132746146586977,0.6515576883568406,0.8342638753969972,0.6291025787979301,0.4656044235876168,0.7352941176470589,0.005,0.0,0.01,0.0,10.0,0.0,18986.0,29582.0,4658.0,76.47058823529412,14.705882352941176,'Number of leaves: 27\nSize of the tree: 53\n',53.0,27.0,27.0
ecoli,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,303.0,33.0,29.0,4.0,0.0,87.87878787878788,12.121212121212121,0.0,0.8333333333333334,0.03525308525308526,0.1595762603418042,19.285842961216094,52.93355391562053,73.36417200778347,1086.9742787675611,-1013.6101067597776,2.2231567275085897,32.93861450810791,-30.715457780599323,57.15185812216186,1.7318744885503594,2554.3423975995593,1.0,14.0,0.05263157894736842,1.0,0.9473684210526315,18.0,0.0,0.0,0.9333333333333333,1.0,0.9655172413793104,0.9403246919632545,0.9736842105263158,0.9333333333333333,0.8787878787878788,0.02838915470494418,0.9716108452950559,0.12121212121212122,0.9050505050505051,0.8787878787878788,0.8808735963908377,0.8627442584920306,0.962775119617225,0.8890121308781596,0.7435914979018428,0.8787878787878788,0.007,0.0,0.0,0.0,0.0,0.0,20194.0,29675.0,4565.0,93.93939393939394,14.772727272727273,'Number of leaves: 29\nSize of the tree: 57\n',57.0,29.0,29.0
ecoli,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,303.0,33.0,26.0,7.0,0.0,78.78787878787878,21.21212121212121,0.0,0.6972477064220183,0.06386631661021906,0.20940676643294487,35.126474135620484,69.88360178514515,68.96145140132344,3237.728141280295,-3168.7666898789716,2.089740951555256,98.11297397819075,-96.02323302663551,46.67828413167818,1.4144934585357025,2073.549622033512,0.9285714285714286,13.0,0.05263157894736842,1.0,0.9473684210526315,18.0,0.07142857142857142,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8759398496240601,0.9605263157894737,0.9537724180581324,0.7878787878787878,0.07458444090023038,0.9254155590997697,0.21212121212121213,0.7252525252525251,0.7878787878787878,0.7476584022038567,0.6969344095467955,0.9095386614684862,0.7752197297651843,0.6548051948051948,0.7878787878787878,0.006,0.0,0.01,0.0,10.0,0.0,13550.0,29675.0,4565.0,90.9090909090909,19.318181818181817,'Number of leaves: 18\nSize of the tree: 35\n',35.0,18.0,18.0
ecoli,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,303.0,33.0,30.0,3.0,0.0,90.9090909090909,9.090909090909092,0.0,0.8715953307392997,0.031254588004588,0.15037169696262198,17.1900234025234,50.18231248825179,68.96145140132344,2153.0337428020016,-2084.0722914006783,2.089740951555256,65.2434467515758,-63.15370580002055,57.79703019063473,1.7514251572919615,2567.4681993102104,1.0,14.0,0.05263157894736842,1.0,0.9473684210526315,18.0,0.0,0.0,0.9333333333333333,1.0,0.9655172413793104,0.9403246919632545,0.9962406015037594,0.9904761904761905,0.9090909090909091,0.03398055255440654,0.9660194474455935,0.09090909090909091,0.9245791245791245,0.9090909090909091,0.9044440346671584,0.8878108291083417,0.9510751735426324,0.8816290611745157,0.8613387423935092,0.9090909090909091,0.003,0.0,0.01,0.0,10.0,0.0,18986.0,29675.0,4565.0,93.93939393939394,14.393939393939394,'Number of leaves: 27\nSize of the tree: 53\n',53.0,27.0,27.0
ecoli,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,303.0,33.0,28.0,5.0,0.0,84.84848484848484,15.151515151515152,0.0,0.783464566929134,0.04919735244788099,0.17735529229450722,26.92507282616198,58.85727417550556,72.04224391289614,2160.8481898589985,-2088.8059459461024,2.183098300390792,65.4802481775454,-63.29714987715462,55.64700517270102,1.686272884021243,2482.997955586141,1.0,14.0,0.10526315789473684,2.0,0.8947368421052632,17.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.8848133909712856,0.9473684210526315,0.875,0.8484848484848485,0.06946229209387103,0.9305377079061289,0.15151515151515152,0.8627946127946128,0.8484848484848485,0.8329768270944742,0.7999309385536045,0.9153393748300368,0.7886199658926933,0.7872549019607843,0.8484848484848485,0.004,0.0,0.0,0.0,0.0,0.0,14154.0,29675.0,4565.0,90.9090909090909,18.560606060606062,'Number of leaves: 19\nSize of the tree: 37\n',37.0,19.0,19.0
ecoli,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,302.0,34.0,27.0,7.0,0.0,79.41176470588235,20.58823529411765,0.0,0.7115151515151514,0.055939405915392586,0.2164328997180089,30.776528166422437,72.2576653919982,73.30977882895986,3242.709812306325,-3169.4000334773655,2.156169965557643,95.37381800900957,-93.21764804345193,49.71669990389207,1.4622558795262375,2215.261541687872,0.9333333333333333,14.0,0.05263157894736842,1.0,0.9473684210526315,18.0,0.06666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8807017543859649,0.9631578947368421,0.9187301587301587,0.7941176470588235,0.05329958487653054,0.9467004151234695,0.20588235294117646,0.8109243697478992,0.7941176470588235,0.784313725490196,0.743789351070018,0.9061508003786061,0.7498642423721408,0.586111111111111,0.7941176470588235,0.004,0.0,0.01,0.0,10.0,0.0,18382.0,29582.0,4658.0,82.3529411764706,13.602941176470589,'Number of leaves: 26\nSize of the tree: 51\n',51.0,26.0,26.0
ecoli,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,302.0,34.0,28.0,6.0,0.0,82.3529411764706,17.647058823529413,0.0,0.7446808510638298,0.0513330241041638,0.208393574353752,28.24220665837852,69.57367934872687,73.30977882895986,5377.506753206491,-5304.196974377532,2.156169965557643,158.16196332960268,-156.00579336404505,53.719855525821444,1.5799957507594542,2393.632928199741,1.0,15.0,0.15789473684210525,3.0,0.8421052631578947,16.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.837707816583391,0.8947368421052632,0.8333333333333334,0.8235294117647058,0.08339375158447862,0.9166062484155214,0.17647058823529413,0.8333333333333333,0.8235294117647058,0.8027501909854852,0.7636587644722277,0.8290813909755514,0.7239346202877436,0.7592532467532468,0.8235294117647058,0.003,0.0,0.0,0.0,0.0,0.0,20798.0,29582.0,4658.0,82.3529411764706,13.602941176470589,'Number of leaves: 30\nSize of the tree: 59\n',59.0,30.0,30.0
ecoli,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,302.0,34.0,26.0,8.0,0.0,76.47058823529412,23.529411764705884,0.0,0.6616915422885571,0.07222296644703764,0.23214586949496174,39.54441903126113,77.08188384990251,75.75092358094955,6452.368038957971,-6376.617115377022,2.227968340616163,189.7755305575874,-187.54756221697124,43.949628160109555,1.2926361223561633,1964.6831854929774,0.9333333333333333,14.0,0.15789473684210525,3.0,0.8421052631578947,16.0,0.06666666666666667,1.0,0.8235294117647058,0.9333333333333333,0.8749999999999999,0.77005354108682,0.8631578947368421,0.7980392156862745,0.7647058823529411,0.09621173030615754,0.9037882696938424,0.23529411764705882,0.7721453287197231,0.7647058823529411,0.7443050749711649,0.6891781158757366,0.8158532688635043,0.675836216839677,0.5191993464052287,0.7647058823529411,0.004,0.0,0.01,0.0,10.0,0.0,15362.0,29582.0,4658.0,82.3529411764706,16.176470588235293,'Number of leaves: 21\nSize of the tree: 41\n',41.0,21.0,21.0
ecoli,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,302.0,34.0,30.0,4.0,0.0,88.23529411764706,11.764705882352942,0.0,0.8392434988179669,0.037473555855908794,0.1653527233497621,20.325294157791266,54.32451934094687,77.20346242343993,3225.825064029032,-3148.6216016055923,2.270690071277645,94.87720776555977,-92.60651769428213,58.54018243253223,1.7217700715450655,2622.3975805977702,1.0,14.0,0.0,0.0,1.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8823529411764706,0.020230314347961405,0.9797696856520385,0.11764705882352941,0.9007352941176471,0.8823529411764706,0.872829131652661,0.8695256108642023,0.9396669779022719,0.8545847750865052,0.6873015873015872,0.8823529411764706,0.004,0.0,0.0,0.0,0.0,0.0,20798.0,29582.0,4658.0,91.17647058823529,13.970588235294118,'Number of leaves: 30\nSize of the tree: 59\n',59.0,30.0,30.0
ecoli,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,302.0,34.0,26.0,8.0,0.0,76.47058823529412,23.529411764705884,0.0,0.678866587957497,0.06430559636441989,0.2311067686058374,34.87873334264689,75.92716870102649,77.20346242343993,3245.8239777555696,-3168.62051533213,2.270690071277645,95.46541111045792,-93.1947210391803,47.69070538450901,1.4026678054267356,2136.3785560708525,0.9285714285714286,13.0,0.0,0.0,1.0,20.0,0.07142857142857142,1.0,1.0,0.9285714285714286,0.962962962962963,0.9404008408634048,0.9642857142857143,0.957983193277311,0.7647058823529411,0.05018868658574541,0.9498113134142545,0.23529411764705882,0.7047364400305576,0.7647058823529411,0.7260767554885201,0.6873278618329439,0.9063410717822481,0.7198136830489772,0.5087844254510921,0.7647058823529411,0.003,0.001,0.0,0.0,0.0,0.0,15362.0,29582.0,4658.0,82.3529411764706,13.602941176470589,'Number of leaves: 21\nSize of the tree: 41\n',41.0,21.0,21.0
ecoli,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,302.0,34.0,27.0,7.0,0.0,79.41176470588235,20.58823529411765,0.0,0.7180094786729857,0.05419315942993117,0.2095530527461335,29.473472672418715,69.0542137315563,76.62014873087301,4308.128555477333,-4231.50840674646,2.2535337862021474,126.70966339639214,-124.45612961019002,51.820412880692615,1.5241297906086064,2319.4656375585364,1.0,14.0,0.05,1.0,0.95,19.0,0.0,0.0,0.9333333333333333,1.0,0.9655172413793104,0.941629792788369,0.9767857142857143,0.9380952380952381,0.7941176470588235,0.052290723981900454,0.9477092760180996,0.20588235294117646,0.7857142857142857,0.7941176470588235,0.7844940274960559,0.7424217167818047,0.8965044273677641,0.7496647143705968,0.6275862068965516,0.7941176470588235,0.003,0.001,0.0,0.0,0.0,0.0,18382.0,29582.0,4658.0,85.29411764705883,14.338235294117647,'Number of leaves: 26\nSize of the tree: 51\n',51.0,26.0,26.0
ecoli,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,303.0,33.0,27.0,6.0,0.0,81.81818181818181,18.181818181818183,0.0,0.7471264367816092,0.05396741811341048,0.2103420503443396,29.630472761692207,70.05720001208981,69.49735436585883,3240.0155000532573,-3170.5181456873984,2.105980435329055,98.18228788040173,-96.07630744507267,49.75331275385565,1.5076761440562318,2211.8788091572624,0.9285714285714286,13.0,0.05263157894736842,1.0,0.9473684210526315,18.0,0.07142857142857142,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8759398496240601,0.9379699248120301,0.892547928262214,0.8181818181818182,0.0524390128927334,0.9475609871072667,0.18181818181818182,0.8378427128427129,0.8181818181818182,0.814097014097014,0.7714678500741744,0.8832086219695258,0.747222222222222,0.7471794871794872,0.8181818181818182,0.004,0.0,0.0,0.0,0.0,0.0,18382.0,29675.0,4565.0,84.84848484848484,15.909090909090908,'Number of leaves: 26\nSize of the tree: 51\n',51.0,26.0,26.0
ecoli,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,303.0,33.0,28.0,5.0,0.0,84.84848484848484,15.151515151515152,0.0,0.7881899871630296,0.037888263498019596,0.17003881021265269,20.735755140923885,56.429220372764746,72.04224391289611,1089.493024508822,-1017.4507805959258,2.183098300390791,33.01494013663097,-30.831841836240176,59.434751815052664,1.8010530853046263,2652.009156459377,1.0,14.0,0.05263157894736842,1.0,0.9473684210526315,18.0,0.0,0.0,0.9333333333333333,1.0,0.9655172413793104,0.9403246919632545,0.9755639097744361,0.9380952380952381,0.8484848484848485,0.04670782528167927,0.9532921747183207,0.15151515151515152,0.8521885521885522,0.8484848484848485,0.8380447476796362,0.8096030508937245,0.9516570997385938,0.8502583769963449,0.789841108857336,0.8484848484848485,0.004,0.0,0.0,0.0,0.0,0.0,20798.0,29675.0,4565.0,93.93939393939394,14.393939393939394,'Number of leaves: 30\nSize of the tree: 59\n',59.0,30.0,30.0
ecoli,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,303.0,33.0,31.0,2.0,0.0,93.93939393939394,6.0606060606060606,0.0,0.9164556962025318,0.028211089483673936,0.1272141805227023,15.439563331339588,42.21740329915624,72.04224391289611,2150.933152021886,-2078.89090810899,2.183098300390791,65.1797924855117,-62.99669418512091,63.233771790514005,1.9161749027428487,2821.52337924686,1.0,14.0,0.0,0.0,1.0,19.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9393939393939394,0.011652003910068426,0.9883479960899316,0.06060606060606061,0.9528619528619529,0.9393939393939394,0.9357397504456328,0.9314599845517014,0.953438067309035,0.9216406489133763,0.9151960784313725,0.9393939393939394,0.003,0.0,0.01,0.0,10.0,0.0,18382.0,29675.0,4565.0,93.93939393939394,18.939393939393938,'Number of leaves: 26\nSize of the tree: 51\n',51.0,26.0,26.0
ecoli,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,303.0,33.0,30.0,3.0,0.0,90.9090909090909,9.090909090909092,0.0,0.8754716981132077,0.03872413900003034,0.15243062390134332,21.19321896052854,50.58575308148608,72.04224391289611,2153.826978176142,-2081.784734263246,2.183098300390791,65.26748418715582,-63.08438588676503,58.193712293923106,1.7634458270885789,2596.633335528802,0.9285714285714286,13.0,0.0,0.0,1.0,19.0,0.07142857142857142,1.0,1.0,0.9285714285714286,0.962962962962963,0.9392246042043708,0.9642857142857143,0.9588744588744589,0.9090909090909091,0.015108225108225107,0.9848917748917748,0.09090909090909091,0.9175084175084175,0.9090909090909091,0.9077681148982397,0.8918482780666628,0.9625468975468976,0.8971314880405791,0.7688717237736845,0.9090909090909091,0.003,0.0,0.0,0.0,0.0,0.0,19590.0,29675.0,4565.0,93.93939393939394,17.045454545454547,'Number of leaves: 28\nSize of the tree: 55\n',55.0,28.0,28.0
